DATAFLOW,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2004,4.0,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2005,6.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2006,4.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2007,4.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2008,3.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2009,5.7,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2010,6.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2011,9.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2012,12.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2013,16.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2014,15.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2015,12.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2016,9.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2017,9.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2018,9.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2019,7.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CY,2020,9.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,1998,6.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,1999,9.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2000,9.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2001,8.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2002,7.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2003,7.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2004,8.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2005,7.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2006,6.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2007,3.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2008,3.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2009,6.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2010,6.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2011,6.4,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2012,7.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2013,6.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2014,5.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2015,4.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2016,3.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2017,2.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2018,2.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2019,1.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,CZ,2020,2.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1993,4.7,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1994,5.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1995,5.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1996,5.9,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1997,6.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1998,5.8,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,1999,5.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2000,5.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2001,5.1,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2002,6.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2003,7.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2004,8.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2005,8.8,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2006,7.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2007,6.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2008,6.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2009,6.8,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2010,5.8,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2011,5.0,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2012,4.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2013,4.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2014,4.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2015,4.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2016,4.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2017,3.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2018,3.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2019,3.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DE,2020,4.4,bp
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1993,9.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1994,7.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1995,6.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1996,6.4,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1997,5.2,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1998,5.3,e
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,1999,6.7,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2000,5.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2001,5.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2002,5.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2003,6.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2004,6.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2005,6.1,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2006,5.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2007,5.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2008,6.1,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2009,10.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2010,11.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2011,11.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2012,10.2,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2013,9.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2014,9.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2015,7.6,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2016,7.8,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2017,7.7,b
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2018,7.0,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2019,6.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,DK,2020,7.5,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,EA19,1997,9.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,EA19,1998,9.4,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,EA19,1999,8.7,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,EA19,2000,7.9,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,EA19,2001,7.3,
ESTAT:UNE_RT_A(1.0),A,Y15-24,PC_POP,M,EA19,2002,7.6,
